time,lightbar,idlerpm,maxrpm,airspeed,engineRunning,gearboxMode,accXSmooth,accYSmooth,reverse,accZSmooth,steeringUnassisted,airflowspeed,trip,nop,parkingbrake_input,parking,abs,hPatternAxisX,hasABS,lowhighbeam,steering_input,highbeam,lowhighbeam_signal_R,lowhighbeam_signal_L,gear,odometer,brake,throttle,highbeam_wigwag_R,highbeam_wigwag_L,reverse_wigwag_R,reverse_wigwag_L,brakelight_signal_R,auto_p,auto_r,steering,auto_d,auto_1,auto_2,minGearIndex,maxGearIndex,brakelight_signal_L,freezeState,altitude,running,lowbeam,hPatternAxisY,lowpressure,ignition,lowfuel,rpm,fuel,auto_n,smoothShiftLogicAV,clutch,rpmspin,boost,boostMax,hazard,parkingbrake,lights,turnsignal,brake_input,throttle_input,wheelspeed,oil,gearModeIndex,horn,4ws,clutch_input,abs_active,avg_wheel_av,brake_lights,check_engine,clutch_ratio,engine_load,engine_throttle,exhaust_flow,fog_lights,fuel_volume,fuel_capacity,gear_a,gear_index,gear_m,hazard_signal,is_shifting,headlights,oil_temperature,radiator_fan_spin,rpm_tacho,signal_l,left_signal,signal_r,right_signal,water_temperature
0.399588623046875,0.0,700.0,6300.0,0.00013045204460501183,1.0,realistic,2.6155046830315568e-05,0.0025196585479416375,0.0,-9.806968861608624,0.0,5.94892572591929e-05,3997.3180598740287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.3180598740287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.8094571564735,True,0.0,0.0,0.0,True,False,677.5081838633553,0.9944530846964402,0.0,6.685031831972065e-05,0.0,351.7149849333524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.746696102150002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002205644123023376,0.0,False,1.0,0.40545681290283975,0.0,0.4078050963027563,0.0,49.72265423482201,50.0,0.0,0.0,0.0,False,False,0.0,90.44067832469858,0.0,674.3405646788087,0.0,False,0.0,False,89.6886264733095
0.434117919921875,0.0,700.0,6300.0,0.0001294010521890333,1.0,realistic,-0.0008661117792274508,0.001191806447132786,0.0,-9.807149440982336,0.0,5.304330376692844e-05,3997.3180636763227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.3180636763227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.8094568994952,True,0.0,0.0,0.0,True,False,680.7571631320078,0.9944529752673368,0.0,0.0004957435819272526,0.0,14.411509658131706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.683356447192149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00021881520297029056,0.0,False,1.0,0.4043599230922229,0.0,0.40588662746484433,0.0,49.72264876336684,50.0,0.0,0.0,0.0,False,False,0.0,90.43993021684966,0.0,677.5081838633553,0.0,False,0.0,False,89.68880376952012
0.4675869140625,0.0,700.0,6300.0,0.00014389390528106823,1.0,realistic,0.0004701145550993533,-0.00042230042254530194,0.0,-9.807927951486608,0.0,6.105362500776561e-05,3997.3180671701866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.3180671701866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.80945821979148,True,0.0,0.0,0.0,True,False,677.7113930858152,0.9944528633822829,0.0,0.0005116100684275206,0.0,37.216875191122014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.284855908631604e-05,0.0,0.0,0.0,0.0,0.0,0.0,-4.1522111132508144e-05,0.0,False,1.0,0.4009688591302954,0.0,0.40545681290283975,0.0,49.72264316911414,50.0,0.0,0.0,0.0,False,False,0.0,90.44040482529016,0.0,680.7571631320078,0.0,False,0.0,False,89.6889745816219
0.499490478515625,0.0,700.0,6300.0,0.0001449003364706244,1.0,realistic,0.0008520166558789405,-0.0009734731872904984,0.0,-9.807682692180228,0.0,5.905350016394649e-05,3997.3180704130627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.3180704130627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.80945927602849,True,0.0,0.0,0.0,True,False,677.1601519465045,0.9944527590820281,0.0,0.0004719498829431962,0.0,59.92020742502328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0300081538992393e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.902220699586906e-05,0.0,False,1.0,0.4034245332716787,0.0,0.4043599230922229,0.0,49.72263795410141,50.0,0.0,0.0,0.0,False,False,0.0,90.44073298485591,0.0,677.7113930858152,0.0,False,0.0,False,89.68917712084837
0.534822265625,0.0,700.0,6300.0,0.00016374778702309874,1.0,realistic,0.0005451138992925877,0.0003479328078949594,0.0,-9.808299620596648,0.0,5.8315383715039275e-05,3997.3180730934487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.3180730934487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.8094601210181,True,0.0,0.0,0.0,True,False,680.3173952173117,0.994452651988466,0.0,0.0005857518040642812,0.0,82.26649231817225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.862584421578685e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025665761495474726,0.0,False,1.0,0.4043744312254256,0.0,0.4009688591302954,0.0,49.7226325994233,50.0,0.0,0.0,0.0,False,False,0.0,90.44094164525006,0.0,677.1601519465045,0.0,False,0.0,False,89.68922841132938
0.567420654296875,0.0,700.0,6300.0,0.00016775513639330535,1.0,realistic,0.0007606221727354062,0.0013015641106509527,0.0,-9.808089555607687,0.0,7.224944891124678e-05,3997.3180754057335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.3180754057335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.80946079700979,True,0.0,0.0,0.0,True,False,677.3270793032372,0.9944525402662896,0.0,0.0006662700656516211,0.0,105.05712562565327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014200236039543232,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004637016318156384,0.0,False,1.0,0.4008378727409026,0.0,0.4034245332716787,0.0,49.72262701331448,50.0,0.0,0.0,0.0,False,False,0.0,90.44224716856519,0.0,680.3173952173117,0.0,False,0.0,False,89.68926448585594
0.6021015625,0.0,700.0,6300.0,0.00017708691236009185,1.0,realistic,0.0008442238241039466,-7.805295766582544e-05,0.0,-9.807645305132398,0.0,7.027842161065484e-05,3997.318077810382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.318077810382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.80946133780314,True,0.0,0.0,0.0,True,False,674.0499108501763,0.9944524375998578,0.0,0.00020499613117822956,0.0,127.74758334751748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013810033725177316,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045170082557888236,0.0,False,1.0,0.4025206718704713,0.0,0.4043744312254256,0.0,49.722621879992886,50.0,0.0,0.0,0.0,False,False,0.0,90.44157313836244,0.0,677.3270793032372,0.0,False,0.0,False,89.6894177551291
0.63400390625,0.0,700.0,6300.0,0.00017830825764894722,1.0,realistic,0.001036729717244636,-0.0007870713952688089,0.0,-9.806991789171938,0.0,7.782578013041283e-05,3997.3180806855166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.3180806855166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.80946024455892,True,0.0,0.0,0.0,True,False,677.0679704415608,0.9944523342711171,0.0,5.9262748704797056e-05,0.0,150.32825592346947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013437334812176638,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004393911731312983,0.0,False,1.0,0.4054858557925822,0.0,0.4008378727409026,0.0,49.72261671355586,50.0,0.0,0.0,0.0,False,False,0.0,90.44153551426139,0.0,674.0499108501763,0.0,False,0.0,False,89.68941407837119
0.6685166015625,0.0,700.0,6300.0,0.00018872995468954931,1.0,realistic,0.0004097855238890788,-0.0007501485109953926,0.0,-9.80811400805726,0.0,8.444058344621392e-05,3997.318083910897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.318083910897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.80946089584245,True,0.0,0.0,0.0,True,False,674.0380298036292,0.9944522234095547,0.0,-0.0003450765014942614,0.0,173.0100334982513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.680558424857123e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00028264067077543586,0.0,False,1.0,0.40173797656549115,0.0,0.4025206718704713,0.0,49.722611170477734,50.0,0.0,0.0,0.0,False,False,0.0,90.44162875224195,0.0,677.0679704415608,0.0,False,0.0,False,89.68934648956794
0.699724365234375,0.0,700.0,6300.0,0.0002009265268067226,1.0,realistic,0.0005927157226088052,-0.0014443965538482367,0.0,-9.807011140862642,0.0,9.526883321472402e-05,3997.3180873915026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.3180873915026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.80945989099037,True,0.0,0.0,0.0,True,False,677.0484777051768,0.9944521199140063,0.0,-0.000441486498496094,0.0,195.59030805913403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.313183370167714e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010728315555752488,0.0,False,1.0,0.4058924367611102,0.0,0.4054858557925822,0.0,49.72260599570032,50.0,0.0,0.0,0.0,False,False,0.0,90.44158575076163,0.0,674.0380298036292,0.0,False,0.0,False,89.68941031044915
0.736256103515625,0.0,700.0,6300.0,0.0001987837753787154,1.0,realistic,0.0008980403934816666,-0.0012511927180031653,0.0,-9.806740641530192,0.0,8.529741090332498e-05,3997.3180907575843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.3180907575843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.8094590871087,True,0.0,0.0,0.0,True,False,674.0444575666805,0.9944520090548421,0.0,-0.000202172358487257,0.0,217.93290770233915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.880399172109059e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003223780295229517,0.0,False,1.0,0.4016069177455453,0.0,0.40173797656549115,0.0,49.72260045274211,50.0,0.0,0.0,0.0,False,False,0.0,90.44168109568962,0.0,677.0484777051768,0.0,False,0.0,False,89.68938269469508
0.765201171875,0.0,700.0,6300.0,0.0001747373130944544,1.0,realistic,0.00014460459226766276,-0.0016429622651619171,0.0,-9.807041563696895,0.0,8.450749236173082e-05,3997.3180936289277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.3180936289277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.80945844400337,True,0.0,0.0,0.0,True,False,676.9978531696032,0.9944519055170437,0.0,-0.00034939195645102244,0.0,240.51339759328948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024224608856908135,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007909678479336435,0.0,False,1.0,0.4064028483842615,0.0,0.4058924367611102,0.0,49.72259527585218,50.0,0.0,0.0,0.0,False,False,0.0,90.44254194985697,0.0,674.0444575666805,0.0,False,0.0,False,89.6894667304204
0.800399658203125,0.0,700.0,6300.0,0.0001706933075574402,1.0,realistic,-0.0006675141742901021,-0.0007211274371616999,0.0,-9.807086596325728,0.0,8.608038659870693e-05,3997.3180966227933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.3180966227933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.8094579295191,True,0.0,0.0,0.0,True,False,680.2854572222692,0.9944517963357953,0.0,-0.0003740211391497041,0.0,263.1928262394022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.014956874883098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00029380261912592687,0.0,False,1.0,0.4040279142184692,0.0,0.4016069177455453,0.0,49.722589816789764,50.0,0.0,0.0,0.0,False,False,0.0,90.44170083458248,0.0,676.9978531696032,0.0,False,0.0,False,89.68947802934666
0.832576904296875,0.0,700.0,6300.0,0.00017512626687163027,1.0,realistic,-0.0006676237235523508,5.4944133883603335e-05,0.0,-9.808256384415316,0.0,8.165961916437056e-05,3997.318100640935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.318100640935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.80945751793169,True,0.0,0.0,0.0,True,False,683.5050721858721,0.9944516845348681,0.0,-0.0009526753112846548,0.0,285.9823896240227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011621378651739573,0.0,0.0,0.0,0.0,0.0,0.0,0.00038077658973634243,0.0,False,1.0,0.4035318541182822,0.0,0.4064028483842615,0.0,49.7225842267434,50.0,0.0,0.0,0.0,False,False,0.0,90.44208270496098,0.0,680.2854572222692,0.0,False,0.0,False,89.68955354400376
0.866877197265625,0.0,700.0,6300.0,0.00016668144290041555,1.0,realistic,-0.0006253100519842208,0.00021814363394640423,0.0,-9.807667027672569,0.0,7.594465844957835e-05,3997.3181044594503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3997.3181044594503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,False,101.80945718866175,True,0.0,0.0,0.0,True,False,686.7507779931212,0.9944515720616715,0.0,-0.0009662821079917814,0.0,308.53805688393624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.776109630785822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001876646201708354,0.0,False,1.0,0.4025245974916794,0.0,0.4040279142184692,0.0,49.72257860308357,50.0,0.0,0.0,0.0,False,False,0.0,90.44275001540258,0.0,683.5050721858721,0.0,False,0.0,False,89.6897033217866
